DOI,std_smiles,std_relation,Standard Value,inchi_key
 10.1021/ml3000935,N#Cc1cccc(-c2cccc(-c3nn[nH]n3)c2)c1,<,0.3,SPYYLXWVVCYEME-UHFFFAOYSA-N
 10.1016/j.bmcl.2008.11.048,CC(C)(C)CCN1C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C(O)C2CCCCC21,=,3.1,QTDPGMAKDPBABE-UHFFFAOYSA-N
 10.1016/j.bmcl.2015.09.011,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(Cl)c(C)n4C)n2)cc1CN1CCC(O)C1,=,6.2,UTJDBKKZHLMLTN-UHFFFAOYSA-N
 10.1021/jm300967g,CN(C)CCOc1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,=,25.9,XCECIQOQNJBRNC-UHFFFAOYSA-N
 10.1021/jm3011349,COc1ccc(C2(c3cccc(-c4cncnc4)c3)CCC(N)=N2)cc1,<,0.3,MLDNPVIFXVSEGX-UHFFFAOYSA-N
 10.1021/jm3009025,CCn1cc(C2(c3cccc(NC(=O)c4ccc(Cl)cn4)c3)N=C(N)c3c(F)cccc32)cc(C)c1=O,=,9.3,ZHBQVFWGAQTZHO-UHFFFAOYSA-N
 10.1021/jm300011d,CN(C)C(=O)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1,=,12.1,VEGKMRUZYWQMBZ-UHFFFAOYSA-N
 10.1021/ml400257h,CCC(C)C(NC(=O)C(CO)NC(=O)C(CC(N)=O)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(N)=O)NC(=O)C(CCCCN)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(N)Cc1cnc[nH]1)C(C)C)C(C)O)C(C)O)C(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(N)=O)C(=O)NCC(=O)NC(CCCCN)C(=O)O,<,0.1,MIPNALYNRMMYFE-UHFFFAOYSA-N
 10.1016/j.bmc.2007.06.018,CC1OC(c2ccc(Cl)cc2)OCC1N,=,11.72,VEOQWQJENTZERU-UHFFFAOYSA-N
 10.1016/j.bmcl.2014.01.050,N#Cc1c(-c2ccc(OCC3CCOC3)c(OC(F)(F)F)c2)nc(N)[nH]c1=O,=,0.1,FADPDBVYABDBQI-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.08.074,NC(=O)n1nc(NCC(=O)NC2CN(C3CCC(c4ccc5c(c4)OCO5)CC3)C2)c2cc(C(F)(F)F)ccc21,=,0.15,DFOPMFXQYWVKQK-UHFFFAOYSA-N
 10.1021/jm901802n,NC(N)=NOCCNC(=O)Cn1c(Cl)cnc(NCC(F)(F)c2ccccc2)c1=O,=,0.5,VZFNTNJRDFGPHL-UHFFFAOYSA-N
 10.1016/j.bmc.2013.09.054,NCC(NC(=O)CC1CNC(=O)c2cc(-c3cccc(F)c3)cn21)c1ccccc1,=,0.6,FRTFBLDBKLPEEG-UHFFFAOYSA-N
 10.1016/j.bmc.2013.11.037,COC(=O)OC1CC2OCC2(OC(C)=O)C2C(OC(=O)c3ccccc3)C3(O)CC(OC(=O)C(O)C(NC(=O)c4ccccc4)c4ccccc4)C(C)=C(C(OC)C(=O)C12C)C3(C)C,=,3.32,YICUVVKDRUHJHT-UHFFFAOYSA-N
 10.1016/j.bmcl.2014.01.050,Nc1nc(-c2ccc(OCC3CCOC3)c(OC(F)(F)F)c2)c(Cl)c(=O)[nH]1,=,6.4,AUDBGOIKEKOXPO-UHFFFAOYSA-N
 10.1039/C2MD20231J,Nc1ncnc2c1C(=O)N(c1ccc(-c3c(F)cccc3F)c(F)c1)CCO2,>,10.0,LCRUINFYUIHFMU-UHFFFAOYSA-N
 10.1021/jm100978n,CC(=O)NC(CCN1C2CCC1CC(n1c(C)nc3c1CN(C(=O)OC(C)C)CC3)C2)c1ccccc1,=,5.0,PFYVMDZHMCKVLF-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.12.112,CNC(=O)c1cc(Oc2ccc3nc(Nc4cccc(Cl)c4)ncc3c2)ccn1,<,1.0,REQVMWVHXFIMFC-UHFFFAOYSA-N
 10.1039/C2MD20231J,CN(Cc1ccc(-c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)c(Cl)c1)C(=O)CCN,=,0.3,KBKCRBHDADXORJ-UHFFFAOYSA-N
 10.1021/jm300967g,Nc1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,=,26.5,ROQBRRPMJTVERD-UHFFFAOYSA-N
 10.1021/ml400257h,CCC(C)C(NC(=O)C(CO)NC(=O)C(CC(N)=O)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C1CCCCNC(=O)CCC(NC(=O)C(CCC(N)=O)NC(=O)C(CCCCN)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(NC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(N)Cc2cnc[nH]2)C(C)C)C(C)O)C(C)O)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)NC(CCCCN)C(=O)N1)C(=O)NC(CC(C)C)C(=O)NC(CC(N)=O)C(=O)NCC(=O)NC(CCCCN)C(=O)O,<,0.1,FTEBEHTUXBXWJY-UHFFFAOYSA-N
 10.1021/ml300091c,c1ccn2c(Sc3ncnc4sccc34)nnc2c1,=,50.0,YIPSLXATRNOJHZ-UHFFFAOYSA-N
 10.1021/jm100978n,CC(=O)NC(CCN1C2CCC1CC(n1c(C)nc3c1CN(C)CC3)C2)c1ccccc1,<,1.0,IYANRHRETCUXAL-UHFFFAOYSA-N
 10.1021/acs.jmedchem.5b00391,Nc1ncnc2c1ncn2C1OC(COS(=O)(=O)NC(=O)c2ccccc2O)C(O)C1O,=,1.23,SABYITLYKSVAAD-UHFFFAOYSA-N
 10.1016/j.bmcl.2012.05.129,N=C(N)SCc1ccccc1Sc1ccccc1CSC(=N)N,=,0.1,HSUFRFVNRNOTOR-UHFFFAOYSA-N
 10.1021/jm500432n,COc1cc(C#N)c2ccc(=O)n(CCN3CCC(NCc4cnc(C)c(C#N)c4)CC3)c2c1,=,10.0,LVXBUMWPFFTWIQ-UHFFFAOYSA-N
 10.1039/C1MD00077B,CNC(=O)C(NC(=O)C(O)(CCCN(Cc1ccc(-c2cccnc2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)Cc1ccccc1)C(C)(C)C,<,1.0,CLWWQJDXKMLVAQ-UHFFFAOYSA-N
 10.1016/j.bmcl.2009.03.035,Cc1cccc(C(=O)N2c3cccc(O)c3NC3=C(C(=O)CC(C)(C)C3)C2c2ccc(OCc3ccccc3)cc2F)n1,=,11.6,QIRFXOXAHTWAEQ-UHFFFAOYSA-N
 10.1021/jm3009025,NC1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)F)c2)c2cc(F)cc(F)c21,=,37.0,XCGKBIOLPVAHCG-UHFFFAOYSA-N
 10.1016/j.bmc.2010.05.057,CCCCN1C(=O)C(CC(C)C)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2,=,1.51,SBPSJQLYVXFZFV-UHFFFAOYSA-N
 10.1016/j.ejmech.2013.04.007,CCOC(=O)c1cc(C#N)c(N2CC3CN(C(=O)NS(=O)(=O)c4ccccc4)CC3C2)nc1C,=,0.39,XBBLJGOBAWABOE-UHFFFAOYSA-N
 10.1016/j.bmcl.2009.06.036,N#Cc1ccc(NCC2CCCN2C(=O)CC(N)Cc2cc(F)c(F)cc2F)nc1,=,5.9,BUNAAXHJTQLZBX-UHFFFAOYSA-N
 10.1021/jm3012273,CC(C)CC(CO)Nc1nc(SC(C)c2cc(Cl)ccn2)nc2[nH]c(=O)sc12,>,33.0,UDGYWARCEKJDIJ-UHFFFAOYSA-N
 10.1021/jm901021k,N#Cc1c(-c2ccc(-c3no[n+]([O-])c3C#N)s2)no[n+]1[O-],=,4.0,AYEALWWNPXUMGF-UHFFFAOYSA-N
 10.1016/j.bmc.2012.10.049,CN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(-c4cncnc4)cc23)CC1,=,13.0,WAWSGWZTHJAPIA-UHFFFAOYSA-N
 10.1021/jm300967g,O=C(O)Cn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,=,0.003,QQVKHORPCQCCPA-UHFFFAOYSA-N
 10.1021/ml5005156,O=C(c1ccc(CN2CCOCC2)cc1)N1CCN(C2CCC2)CC1,=,71.2,ABJWJGMTLYSISP-UHFFFAOYSA-N
 10.1016/j.bmcl.2014.04.001,CCCC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccc(C)cc3)CC2)nc1C,=,1.4,ASNANLLWWPHWLI-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.12.112,CNC(=O)c1cc(Oc2ccc3nc(Nc4ccc(C(F)(F)F)cc4)ncc3c2)ccn1,<,1.0,TVMDXCWYKITPSK-UHFFFAOYSA-N
 10.1016/j.bmcl.2010.04.052,COc1ccccc1CC(c1ccccc1)N1CCNCC1,=,29.0,PFTJCYRHNKTTTO-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.12.112,CNC(=O)c1cc(Oc2ccc3nc(Nc4ccccc4Br)ncc3c2)ccn1,<,1.0,FYELXWREZWNTLN-UHFFFAOYSA-N
 10.1016/j.ejmech.2012.03.014,Cc1nc2cc(Cl)c(Cl)cc2n1C,=,7.98,ZLJHHGSEAITOGJ-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.12.112,CNC(=O)c1cc(Oc2ccc3nc(Nc4cccc(C(C)(C)C)c4)ncc3c2)ccn1,<,1.0,ZIIWAOIJFYNZSN-UHFFFAOYSA-N
 10.1021/jm401838x,Nc1ccc2ccc(CCNCCc3cccc(Cl)c3)cc2n1,=,30.3,LTZZOZXCYRCKFV-UHFFFAOYSA-N
 10.1021/jm500432n,N#Cc1ccc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,=,1.9,SEYRFRYGJGGXBD-UHFFFAOYSA-N
 10.1016/j.bmc.2011.11.039,O=C1CC(=O)CC(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1,=,38.0,NUQVZPNQASEHFH-UHFFFAOYSA-N
 10.1021/jm061118e,CCNC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3C)c3ccccc23)CC1,=,1.9,RXVHXNRLCGBOHY-UHFFFAOYSA-N
 10.1016/j.bmcl.2014.04.001,CCCC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccccc3)CC2)nc1C,=,0.3,KJISXCXUAKYGDC-UHFFFAOYSA-N
 10.1021/jm0603163,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,=,1.15,PSIFNNKUMBGKDQ-UHFFFAOYSA-N
 10.1016/j.bmcl.2009.08.019,CC(=O)NC1CC(n2cnc(NC(=O)Cc3cccc4ccccc34)c2)C1,=,1.5,OEPMKSHSBUZDIB-UHFFFAOYSA-N
 10.1021/acs.jmedchem.5b00919,CCC(C)C1NC(=O)C2CCCN2C(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N(C)C(=O)C(C)NC(=O)c2csc1n2,=,6.8,BQTAMBWEFHWTBU-UHFFFAOYSA-N
 10.1016/j.bmcl.2010.08.118,Cc1ncnc(C)c1C(=O)N1CC2CN(CCC(c3ccccc3)C3CCN(S(C)(=O)=O)CC3)CC2C1,=,10.2,MKIVNRWVNSAMHK-UHFFFAOYSA-N
 10.1016/j.bmcl.2008.06.102,COc1cccc(C=CC(=O)NC2(C(=O)NC(Cc3ccccc3)C(=O)NCC3CCN(CC4CCOCC4)CC3)CCCC2)c1,=,1.4,OKBAFCQNMCNFRD-UHFFFAOYSA-N
 10.1016/j.bmc.2013.11.037,COC1C(=O)C2(C)C(OC(=O)N(C)C)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(CC(C)C)NC(=O)OC(C)(C)C)C(C)=C1C2(C)C,=,10.68,BMSLIQRKQBFLMU-UHFFFAOYSA-N
 10.1016/j.bmcl.2010.04.041,O=C(CCCCCNC(=O)NC(=O)c1ccccc1)NO,=,3.12,VQLQZMGNGMOMPU-UHFFFAOYSA-N
 10.1021/ml400526d,O=c1cc(C2CCNC(Cc3cccc(F)c3)C2)o[nH]1,=,3.1,GQBSOTILFRHBGN-UHFFFAOYSA-N
 10.1021/jm100978n,Cc1nc(C(C)C)n(C2CC3CCC(C2)N3CCC(NC(=O)C2CCC(F)(F)CC2)c2ccccc2)n1,=,11.0,PTUIAFZYMVYAII-UHFFFAOYSA-N
 10.1021/jm901021k,N#Cc1c(-c2cccs2)no[n+]1[O-],=,2.54,RZCXHJUZHJILOV-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.09.071,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)NC(=O)CCc3cccc(N=Nc4ccc(O)c(C(=O)O)c4)c3)cc2)cc1,=,2.94,UNFLZBALUIIRPJ-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.07.033,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCS(=O)(=O)CC1,=,4.0,CAFLYADBHMSVLL-UHFFFAOYSA-N
 10.1016/j.bmcl.2008.04.005,CC(C)(C)CCn1nc(C2=CCCC2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,=,0.03,RWNCIIKAMWVKLG-UHFFFAOYSA-N
 10.1021/jm301511h,COc1ccc(NC(=O)c2ccc(Cn3ccnn3)c3ccccc23)c(C(=O)NCC2CCC2)n1,=,0.96,MQYRXCMCOGGYRY-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.04.023,CNC(=O)c1cc(Oc2ccc3sc(Nc4ccc(Cl)cc4)nc3c2)ccn1,=,10.0,LIFNMRKOLKQQQM-UHFFFAOYSA-N
 10.1021/jm100176s,COc1ccc2oc(C(=O)NC3(C(=O)NC(CCCN4CCN(CC5CCOCC5)CC4)Cc4ccccc4)CCCC3)cc2c1,=,8.6,MWXNEDJGFIJNMF-UHFFFAOYSA-N
 10.1039/C1MD00077B,CNC(=O)C(NC(=O)C(O)(CCCN(Cc1ccc(Br)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)Cc1ccccc1)C(C)(C)C,=,4.6,YZTNORYHMSVYPY-UHFFFAOYSA-N
 10.1016/j.bmcl.2008.06.102,CSc1ccc(C(=O)NC2(C(=O)NC(Cc3ccccc3)C(=O)NCC3CCN(CC4CCOCC4)CC3)CCCC2)cc1,=,0.9,YGYBZZOGZBHMJS-UHFFFAOYSA-N
 10.1021/jm100978n,COC(=O)N1CCc2c(nc(C)n2C2CC3CCC(C2)N3CCC(NC(C)=O)c2cccc(F)c2)C1,=,3.0,RQXFDQXROYNMQI-UHFFFAOYSA-N
 10.1016/j.bmcl.2008.11.048,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)C3CCCC3N(Cc3ccc(F)c(F)c3)C1=O)N2,=,0.83,FUYGFKRYXHLTKS-UHFFFAOYSA-N
 10.1021/jm801252w,CCC(CC)C(CO)NS(=O)(=O)c1ccc(Cl)s1,=,50.0,PYZFRRVBPNGCBX-UHFFFAOYSA-N
 10.1016/j.bmcl.2007.11.059,Cc1cc(COc2ccc(C(=O)NC3CN(C4CCC4)CC3C(=O)NO)cc2)c2ccccc2n1,=,0.1,NTFMFANVPWIUGQ-UHFFFAOYSA-N
 10.1021/jm300967g,Cc1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,=,35.4,WJNDOCURIXGUPV-UHFFFAOYSA-N
 10.1021/ml400526d,CC(C)CC1CC(c2cc(=O)[nH]o2)CCN1,=,1.0,CFKOLKAQDSAASE-UHFFFAOYSA-N
 10.1016/j.bmcl.2008.04.066,CC(C)CCn1c(=O)c(=C2Nc3ccc(NS(=O)(=O)C4CC4)cc3S(=O)(=O)N2)c(=O)c2cccn21,=,0.8,NTGAJMDIGVBCMU-UHFFFAOYSA-N
 10.1039/C3MD00156C,CC1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(C(F)(F)F)cc3)ncc2NC1=O,=,1.0,LUTVMHQKIDPSDK-UHFFFAOYSA-N
 10.1016/j.bmcl.2007.11.059,C=CCN1CC(NC(=O)c2ccc(OCc3cc(C)nc4ccccc34)cc2)C(C(=O)NO)C1,=,0.1,CNSXDPYRIAFYKG-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.04.023,CCc1ccc(Nc2nc3cc(Oc4ccnc(C(=O)NC)c4)ccc3o2)cc1,=,10.0,CWVHILKBNYAQET-UHFFFAOYSA-N
 10.1016/j.bmcl.2010.04.022,CN(C)CCNS(=O)(=O)c1ccc(Nc2ncc3c(n2)-c2ccsc2CC3)cc1,<,1.0,VOKVJALZAMIMIX-UHFFFAOYSA-N
 10.1016/j.bmcl.2007.11.059,Cc1cc(COc2ccc(C(=O)NC3CC4(CC3C(=O)NO)OCCO4)cc2)c2ccccc2n1,=,1.8,KRGIXMSVPSMLII-UHFFFAOYSA-N
 10.1021/jm301661h,O=C(Nc1ccccc1)c1ccc(N2CCN(C(=O)c3ccccc3C(F)(F)F)CC2)nn1,=,13.0,XILJDMHVCGVOES-UHFFFAOYSA-N
 10.1016/j.bmcl.2012.01.124,CC(=O)N1CCN(c2nc(NCc3cnc4ccccc4c3)c3c(n2)C(=O)N(C(C)C)C3)CC1,=,0.1,CTNRCYKVGGRNOG-UHFFFAOYSA-N
 10.1016/j.bmcl.2009.09.045,Cc1cc(CN2C(=O)C(C3=NS(=O)(=O)c4cc(NS(C)(=O)=O)ccc4N3)=C(O)C3C4CCC(C4)C32)ccc1F,=,4.0,KSLLJELXHJQTBA-UHFFFAOYSA-N
 10.1021/jm301661h,O=C(NCCC1CC1)c1ccc(N2CCN(C(=O)c3cccc(F)c3C(F)(F)F)CC2)nn1,=,20.0,AHPITNKHMUCYLX-UHFFFAOYSA-N
 10.1016/j.bmcl.2007.01.018,CN(Cc1ccccc1)C(=O)C(NC(=O)c1cc2cc(NC(=O)c3ccccc3-c3ccc(C(F)(F)F)cc3)ccc2n1C)c1ccccc1,=,0.6,TUOSYWCFRFNJBS-UHFFFAOYSA-N
 10.1016/j.bmc.2007.06.018,CC1OC(c2ccc([N+](=O)[O-])cc2)OCC1N,=,12.99,BXNIGFVNPDKNLC-UHFFFAOYSA-N
 10.1021/jm4019614,COc1cc(OC)c(C=CS(=O)(=O)Cc2cnc(OC)c(NS(C)(=O)=O)c2)c(OC)c1,=,8.9,HEBBDGMHRHUJRY-UHFFFAOYSA-N
 10.1016/j.bmcl.2006.10.037,O=C(NC1Cc2ccccc2N(CC(CO)CO)C1=O)c1cc2cc(Cl)sc2[nH]1,=,17.0,YUYUULPQRYMAKE-UHFFFAOYSA-N
 10.1021/jm3011349,CC1(c2cccc(-c3cccnc3)c2)N=C(N)c2c(F)cccc2O1,=,23.0,IOXZOQBTPNNBOY-UHFFFAOYSA-N
 10.1021/jm300967g,OCCNc1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,=,2.79,HBZSJPZNEMQXCF-UHFFFAOYSA-N
 10.1021/jm3009025,COc1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)ccn1,=,21.0,OJAQXSAISVSZNQ-UHFFFAOYSA-N
 10.1016/j.bmc.2010.12.010,CC(C)CC(NC(=O)C(Cc1ccc(OP(=O)(O)O)cc1)NC(=O)c1ccc(C#N)cc1)C(=O)Nc1cc(C(=O)NCc2ccccc2)cc(-c2ccc(C(N)=O)cc2)c1,<,0.5,PEXNGCNKHRPGFE-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.04.023,CCCCc1ccc(Nc2nc3cc(Oc4ccnc(C(=O)NC)c4)ccc3o2)cc1,=,10.0,GXPOEXFHJJEOLO-UHFFFAOYSA-N
 10.1016/j.bmcl.2014.04.001,CCCC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccccc3)CC2)nc1CCC,=,1.2,XEJKJRFUFIJWBT-UHFFFAOYSA-N
 10.1016/j.bmc.2013.11.037,COC1CC2OCC2(OC(C)=O)C2C(OC(=O)c3ccccc3)C3(O)CC(OC(=O)C(O)C(NC(=O)c4ccccc4)c4ccccc4)C(C)=C(C(OC(=O)N(C)C)C(=O)C12C)C3(C)C,=,2.94,NOCICHQCHXOOFE-UHFFFAOYSA-N
 10.1016/j.ejmech.2012.03.014,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,=,5.15,OPXLLQIJSORQAM-UHFFFAOYSA-N
 10.1021/jm100978n,COC(=O)NC(CCN1C2CCC1CC(n1c(C)nc3c1CN(C(C)=O)CC3)C2)c1cccc(F)c1,=,6.0,RAROXORHFWXNDX-UHFFFAOYSA-N
 10.1016/j.bmcl.2006.05.056,CC(C)c1nnc2ccc(-c3cnoc3-c3cc(F)ccc3F)cn12,=,41.0,BMAFABSRVLXVFC-UHFFFAOYSA-N
 10.1016/j.bmcl.2012.01.124,CC(=O)N1CCN(c2nc3c(c(N(C)Cc4cc5ccccc5cn4)n2)CN(C(C)C)C3=O)CC1,=,2.9,NUCDMFSRNOBIBN-UHFFFAOYSA-N
 10.1016/j.bmc.2011.10.022,CCCCOc1ncc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc2c(CC)n(C3CN(C)C3)nc2c(=O)[nH]1,=,6.0,COVMDAYFLBAMRZ-UHFFFAOYSA-N
 10.1016/j.bmc.2010.05.057,CCCCN1C(=O)C(CC2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2,=,3.51,SBDZVNNWAFISGT-UHFFFAOYSA-N
 10.1021/jm300041e,CC1(C)NC(=O)Cn2c1nc(-c1ccc(F)cc1)c2Nc1ccc(F)c(Cl)c1,=,3.22,GJFPMCIOZQKVHI-UHFFFAOYSA-N
 10.1016/j.bmcl.2006.10.037,O=C(CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21)NCCO,=,4.0,VUKPNWLGSLOHIF-UHFFFAOYSA-N
 10.1016/j.bmc.2006.10.002,COCCC(CC1(C(=O)NC2CC2c2ccc(OC)cc2)CCCC1)C(=O)O,=,7.0,WAFMGROHMCCENJ-UHFFFAOYSA-N
 10.1021/jm300991n,CC1=NC(c2cccc(-c3cncc(Cl)c3)c2)(C2CC2)N=C1N,=,57.0,BASHYZBACCLMHK-UHFFFAOYSA-N
 10.1016/j.bmc.2013.11.037,COC1C(=O)C2(C)C(OC(=O)N(C)C)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C23OC(=O)OC2C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c2ccccc2)C(C)=C1C3(C)C,<,1.67,XTSFELBXACISES-UHFFFAOYSA-N
 10.1016/j.bmcl.2008.06.102,CC(C)Oc1ccc(C(=O)NC2(C(=O)NC(Cc3ccccc3)C(=O)NCC3CCN(CC4CCOCC4)CC3)CCCC2)cc1,=,0.8,OHABWXWFUOMOHY-UHFFFAOYSA-N
 10.1016/j.bmcl.2012.05.129,N=C(N)SCc1cccc2c1oc1c(CSC(=N)N)cccc12,<,0.1,DYFMZELGKHUTCS-UHFFFAOYSA-N
 10.1016/j.bmc.2009.10.020,Cc1c(Nc2c(C#N)cncc2C=CCCN2CCCC(N)C2)ccc2[nH]ccc12,=,0.5,KAJIDAUQCMSGGN-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.11.034,Cc1cc(CN(C)C(=O)c2ccc(Oc3ccc(C#CC4(O)CN5CCC4CC5)cc3)cc2)on1,=,8.2,HVWVSAVLGKOEBY-UHFFFAOYSA-N
 10.1016/j.bmcl.2009.04.004,O=C(CO)Nc1ccc2ncn(Cc3ccc(Cl)c(Cl)c3)c(=O)c2c1,=,39.7,ZZCPRLFJMWBCSV-UHFFFAOYSA-N
 10.1039/C1MD00077B,CNC(=O)C(NC(=O)C(O)(CCCN(Cc1ccc(-c2ccncc2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)Cc1ccccc1)C(C)(C)C,=,1.9,PPMUJDIBBPHXPI-UHFFFAOYSA-N
 10.1021/ml400526d,CC1CC(c2cc(=O)[nH]o2)CCN1,=,0.6,VYGDBUNFMFHVLJ-UHFFFAOYSA-N
 10.1016/j.bmcl.2009.06.036,CN(CC1CCCN1C(=O)CC(N)Cc1cc(F)c(F)cc1F)S(=O)(=O)C(F)(F)F,=,41.0,HRPXFEWNYGNBNG-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.12.112,CNC(=O)c1cc(Oc2ccc3nc(Nc4ccc(F)cc4)ncc3c2)ccn1,<,1.0,KUWGNPALVIAANV-UHFFFAOYSA-N
 10.1039/C3MD00156C,CC1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(F)cc3F)cc(C(F)(F)F)c2NC1=O,=,46.0,FMCMCBJKCFGXPB-UHFFFAOYSA-N
 10.1021/jm901021k,N#Cc1c(-c2ccccc2)no[n+]1[O-],=,1.0,PMYJGTWUVVVOFO-UHFFFAOYSA-N
 10.1016/j.bmcl.2009.09.021,CCCCn1nc(-c2nc3ccccc3s2)nc2c(=O)n(C)c(=O)nc1-2,=,34.8,REUQOCZUYLFNNL-UHFFFAOYSA-N
 10.1021/jm400209h,CN(C(=O)C(N)Cc1ccccc1)C(Cc1ccccc1)C(N)=O,=,9.0,DWMKCXGQQSHKOR-UHFFFAOYSA-N
 10.1007/s00044-012-0203-y,Cc1ccc2c(=O)c3cccc(CC(=O)O)c3oc2c1C,>,3.0,XGOYIMQSIKSOBS-UHFFFAOYSA-N
 10.1021/jm301296t,Cc1nc(C)c(-c2ccc(C3CCC(CC(=O)NS(C)(=O)=O)CC3)cc2)nc1C(N)=O,=,2.0,HVPWRRGQIWGFTH-UHFFFAOYSA-N
 10.1016/j.bmc.2013.11.037,COC(=O)OC1CC2OCC2(OC(C)=O)C2C(OC(=O)c3ccccc3)C3(O)CC(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)C(C)=C(C(OC)C(=O)C12C)C3(C)C,=,6.97,LNTCDZAZTNTFLM-UHFFFAOYSA-N
 10.1016/j.bmcl.2012.05.129,N=C(N)SCc1ccccc1Sc1cc(F)ccc1CSC(=N)N,=,0.3,FCADQHISGWXHMC-UHFFFAOYSA-N
 10.1021/jm301859s,CC(C)(c1cc(N2CCOCC2)nc(-c2cccc3[nH]ccc23)n1)S(C)(=O)=O,=,16.0,TYPBASYBSGLAOL-UHFFFAOYSA-N
 10.1016/j.bmc.2015.07.056,COc1ccccc1C(=O)C=Cc1ccccc1C(F)(F)F,=,17.4,BDZOPPCXQXPRKH-UHFFFAOYSA-N
