std_smiles,std_relation,human_VDss_L/kg,inchi_key
CO[C@H]1O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)O)[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)O)[C@H]3NS(=O)(=O)O)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H](O)[C@H]1NS(=O)(=O)O,=,,KANJSNBRCNMZMV-ABRZTLGGSA-N
CO[C@H]1[C@@H](O)[C@H](N)[C@@H](O[C@H]2O[C@H]([C@H](C)N)CC[C@H]2N)[C@H](O)[C@H]1N(C)C(=O)CN,=,0.23,BIDUPMYXGFNAEJ-VWERTXCISA-N
CO[C@]1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)CO[C@@H]21,=,0.19,UHRBTBZOWWGKMK-IUODEOHRSA-N
CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,=,4.9,RMRJXGBAOAMLHD-IHFGGWKQSA-N
COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,=,2.13,NBRBXGKOEOGLOI-UHFFFAOYSA-N
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,=,0.77,HPNSFSBZBAHARI-RUDMXATFSA-N
COc1c(C)cc2c(c1O)[C@@H]1[C@@H]3Cc4c(OC(C)=O)c(C)c5c(c4[C@H](CNC(=O)/C=C/c4cccc(C(F)(F)F)c4)N3[C@@H](O)[C@H](C2)N1C)OCO5,=,12.6,VPAHZSUNBOYNQY-DLVGLDQCSA-N
COc1c(N2CCC/C(=C(\F)CN)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,=,1.13,VMKVDAAFMQKZJS-LFIBNONCSA-N
COc1c(N2C[C@@H](C)C[C@H](N)C2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12,=,1.9,AVPQPGFLVZTJOR-RYUDHWBXSA-N
COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21,=,10.34,PZBCKZWLPGJMAO-UHFFFAOYSA-N
COc1c2occc2cc2ccc(=O)oc12,=,0.61,QXKHYNVANLEOEG-UHFFFAOYSA-N
COc1cc(C(=O)C(=O)N2CCCC[C@H]2C(=O)OC(CCCc2cccnc2)CCCc2cccnc2)cc(OC)c1OC,=,1.34,CGVWPQOFHSAKRR-NDEPHWFRSA-N
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3N(C)C)C3COC(=O)C23)OCO4)cc(OC)c1O,=,0.3,ZKSNZYLCOXUJIR-UHFFFAOYSA-N
COc1cc(CC(=O)NCC(=O)N(CCC(=O)O)Cc2ccc(OC)c(OC)c2)ccc1NC(=O)Nc1ccccc1C,=,0.25,WZFRNNCNGXELDE-UHFFFAOYSA-N
COc1cc(CC2c3c(cc(OC)c(OC)c3OC)CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]2(C)CCc3cc(OC)c(OC)c(OC)c3C2Cc2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,=,0.22,GBLRQXKSCRCLBZ-UHFFFAOYSA-N
COc1cc(C[C@H]2c3c(cc(OC)c(OC)c3OC)CC[N@+]2(C)CCCOC(=O)CCC(=O)OCCC[N@+]2(C)CCc3cc(OC)c(OC)c(OC)c3[C@H]2Cc2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,=,0.22,GBLRQXKSCRCLBZ-IYQFLEDGSA-N
COc1cc(Cc2cnc(N)nc2N)c2cc(Cc3c(C(=O)N(C)C)[nH]c4ccc(Cl)cc34)oc2c1OC,=,5.06,ASSNCSVJAZEMQG-UHFFFAOYSA-N
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,=,1.5,IEDVJHCEMCRBQM-UHFFFAOYSA-N
COc1cc(F)ccc1Cn1ccc2c3c(ncc21)C(=O)N(O)CC3,=,5.7,OYKZKGBMHATGTA-UHFFFAOYSA-N
COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC,=,1.2,DCSUBABJRXZOMT-RBBKRZOGSA-N
COc1cc(N)cn[n+]1-c1ccccc1,=,4.0,VXROHTDSRBRJLN-UHFFFAOYSA-O
COc1cc(NC(C)CCCN)c2ncccc2c1,=,4.0,INDBQLZJXZLFIT-UHFFFAOYSA-N
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,=,0.77,NOYPYLRCIDNJJB-UHFFFAOYSA-N
COc1cc(NS(C)(=O)=O)ccc1Cc1c2ccccc2nc2ccccc12,=,1.6,JRNUZHHDXNSOMO-UHFFFAOYSA-N
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,=,1.6,XCPGHVQEEXUHNC-UHFFFAOYSA-N
COc1cc(OC)c(/C=C/S(=O)(=O)Cc2ccc(OC)c(NCC(=O)O)c2)c(OC)c1,=,0.11,OWBFCJROIKNMGD-BQYQJAHWSA-N
COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,=,1.3,OWYLAEYXIQKAOL-UHFFFAOYSA-N
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5COC(c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,=,0.41,NRUKOCRGYNPUPR-PSZSYXFXSA-N
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,=,0.18,VJJPUSNTGOMMGY-MRVIYFEKSA-N
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,=,0.41,NRUKOCRGYNPUPR-QBPJDGROSA-N
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@H]5CO[C@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,=,0.18,VJJPUSNTGOMMGY-FDFYAPTKSA-N
COc1cc([S+](C)[O-])ccc1-c1nc2cnccc2[nH]1,=,1.67,JQUKCPUPFALELS-UHFFFAOYSA-N
COc1cc([S+](C)[O-])ccc1-c1nc2ncccc2[nH]1,=,0.62,XMFCOYRWYYXZMY-UHFFFAOYSA-N
COc1cc2c(N)nc(N3CCN(C(=O)OCC(C)(C)O)CC3)nc2c(OC)c1OC,=,0.18,YNZXWQJZEDLQEG-UHFFFAOYSA-N
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](C(C)=O)CC2,=,6.1,UZYVHGGUESXZMN-CQSZACIVSA-N
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,=,6.1,IAKHMKGGTNLKSZ-INIZCTEOSA-N
COc1cc2c(cc1O)CCN[C@]21CCS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H](O)[C@@H]3Cc5cc(C)c(OC)c(O)c5[C@H]([C@H]21)N3C)OCO4,=,25.0,AXYPHJWOKPNXAX-IZQXKXCFSA-N
COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H](O)[C@@H]3Cc5cc(C)c(OC)c(O)c5[C@H]([C@H]21)N3C)OCO4,=,25.0,PKVRCIRHQMSYJX-AIFWHQITSA-N
COc1cc2c(cc1OC)C(Cc1cc(OC)c(OC)c(OC)c1)[N+](C)(CCCOC(=O)CC/C=C/CCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3C1Cc1cc(OC)c(OC)c(OC)c1)CC2,=,0.27,ILVYCEVXHALBSC-BUHFOSPRSA-N
COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2,=,1.66,ACRHBAYQBXXRTO-OAQYLSRUSA-N
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,=,6.4,LGGHDPFKSSRQNS-UHFFFAOYSA-N
COc1cc2c(cc1OC)CN(c1cc(N)c3cc(OC)c(OC)cc3n1)CC2,=,6.3,ANZIISNSHPKVRV-UHFFFAOYSA-N
COc1cc2c(cc1OC)[C@@H](Cc1cc(OC)c(OC)c(OC)c1)[N+](C)(CCCOC(=O)CCC=CCCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3[C@H]1Cc1cc(OC)c(OC)c(OC)c1)CC2,=,0.27,ILVYCEVXHALBSC-XBCOOEMPSA-N
COc1cc2c(cc1OC)[C@H]1C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN1CC2,=,1.31,GEJDGVNQKABXKG-CFKGEZKQSA-N
COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3[NH+](C)CC2)CC[N+]1(C)C,=,0.45,JFJZZMVDLULRGK-YPJJGMIRSA-P
COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C,=,0.45,JFJZZMVDLULRGK-URLMMPGGSA-O
COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,=,1.5,WNMJYKCGWZFFKR-UHFFFAOYSA-N
COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,=,0.98,VCKUSRYTPJJLNI-UHFFFAOYSA-N
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,=,1.3,RUZYUOTYCVRMRZ-UHFFFAOYSA-N
COc1cc2nc(N3CCN(C(=O)[C@H](C)OC)CC3)nc(N)c2cc1OC,=,0.44,YEOTYALSMRNXLJ-NSHDSACASA-N
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,=,0.73,IENZQIKPVFGBNW-UHFFFAOYSA-N
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,=,23.0,XGALLCVXEZPNRQ-UHFFFAOYSA-N
COc1ccc(-c2nc3c([nH]2)C=CC(C2=C(C)C=NC(=O)C2)C3)cc1,=,2.0,KLURSSJEJXFGDM-UHFFFAOYSA-N
COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1,=,2.0,GLBJJMFZWDBELO-UHFFFAOYSA-N
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,=,0.3,QNZCBYKSOIHPEH-UHFFFAOYSA-N
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)[C@@H](N)CO,=,0.44,IXWNTLSTOZFSCM-YVACAVLKSA-N
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)(O)O,=,0.11,WDOGQTQEKVLZIJ-WAYWQWQTSA-N
COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,=,2.2,PJWPNDMDCLXCOM-UHFFFAOYSA-N
COc1ccc(C)cc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,=,0.75,RAWLZBUZFGOUJJ-UHFFFAOYSA-N
COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,=,15.85,COUYJEVMBVSIHV-SFHVURJKSA-N
COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC,=,0.1,YXSLJKQTIDHPOT-UHFFFAOYSA-N
COc1ccc(CCN(C)CCCN2CCc3cc(OC)c(OC)cc3CC2=O)cc1OC,=,1.6,KEDQCFRVSHYKLR-UHFFFAOYSA-N
COc1ccc(CCN(C)CCCN2Cc3cc(OC)c(OC)cc3C2=O)cc1OC,=,2.4,UUMGNNQOCVDZDG-UHFFFAOYSA-N
COc1ccc(CCN(C)CCC[C@](C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,=,1.75,XQLWNAFCTODIRK-MUUNZHRXSA-N
COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC,=,0.67,HXLAFSUPPDYFEO-UHFFFAOYSA-N
COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC,=,1.8,VBHQKCBVWWUUKN-KZNAEPCWSA-N
COc1ccc(CNC[C@@H](O)COc2ccc3[nH]c(=O)ccc3c2)cc1OC,=,1.6,BYKYPZBCMBEEGU-MRXNPFEDSA-N
COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,=,0.14,YXSLJKQTIDHPOT-LJCJQEJUSA-N
COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,=,0.14,YXSLJKQTIDHPOT-LGHDNDGLSA-N
COc1ccc(C[C@H](NC(=O)CC(C)(C)N)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N[C@@H](CC2CCCCC2)[C@@H](O)[C@@H](O)CC(C)C)cc1,=,0.11,KQXVERRYBYGQJZ-WRPDIKACSA-N
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,=,1.0,XQYZDYMELSJDRZ-UHFFFAOYSA-N
COc1ccc(Cl)cc1C(=O)NC(C)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,=,0.08,SAXQMDVJWUXSFZ-UHFFFAOYSA-N
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,=,0.08,ZNNLBTZKUZBEKO-UHFFFAOYSA-N
COc1ccc(Cl)cc1[C@]1(F)C(=O)Nc2cc(C(F)(F)F)ccc21,=,10.0,ULYONBAOIMCNEH-HNNXBMFYSA-N
COc1ccc(OC)c([C@H](O)CNC(=O)CN)c1,=,0.67,PTKSEFOSCHHMPD-SNVBAGLBSA-N
COc1ccc([C@@H]2CNC(=O)C2)cc1OC1CCCC1,=,0.67,HJORMJIFDVBMOB-LBPRGKRZSA-N
COc1ccc([C@@H]2Sc3cc(Cl)ccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,=,9.7,GYKFWCDBQAFCLJ-RTWAWAEBSA-N
COc1ccc([C@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@H]2OC(C)=O)cc1,=,4.1,HSUGRBWQSSZJOP-LEWJYISDSA-N
COc1ccc([C@]2(C#N)CC[C@@H](C(=O)O)CC2)cc1OC1CCCC1,=,0.23,CFBUZOUXXHZCFB-OYOVHJISSA-N
COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,=,0.24,SUBDBMMJDZJVOS-UHFFFAOYSA-N
COc1ccc2[nH]c([S@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,=,0.2,SUBDBMMJDZJVOS-XMMPIXPASA-N
COc1ccc2[nH]c3c(c2c1)CCN[C@]31CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H](O)[C@@H]3Cc5cc(C)c(OC)c(O)c5[C@H]([C@H]21)N3C)OCO4,=,7.3,YDDMIZRDDREKEP-HWTBNCOESA-N
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,=,1.1,DRLFMBDRBRZALE-UHFFFAOYSA-N
COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,=,12.0,VRQVVMDWGGWHTJ-CQSZACIVSA-N
COc1ccc2c(c1)Sc1ccccc1N2CC(C)CN(C)C,=,12.0,JOZGNVRNTPTRTB-UHFFFAOYSA-N
COc1ccc2c(c1)[C@@H]1C[C@]1(C(=O)N1[C@H]3CC[C@@H]1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21,=,0.5,ZTTKEBYSXUCBSE-QDFUAKMASA-N
COc1ccc2c(c1)c(CC(=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1,=,0.096,CGIGDMFJXJATDK-UHFFFAOYSA-M
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,=,2.3,AKNNEGZIBPJZJG-MSOLQXFVSA-N
COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314,=,2.5,BRUQQQPBMZOVGD-UHFFFAOYSA-N
COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,=,2.5,BRUQQQPBMZOVGD-XFKAJCMBSA-N
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,=,2.3,ASUTZQLVASHGKV-JDFRZJQESA-N
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,=,3.5,OROGSEYTTFOCAN-DNJOTXNNSA-N
COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,=,1.07,RBOXVHNMENFORY-DNJOTXNNSA-N
COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,=,0.09,CMWTZPSULFXXJA-VIFPVBQESA-N
COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3,=,0.4,JFXBEKISTKFVAB-AJQTZOPKSA-N
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)c(Br)c3c1[C@H](C2)N(C)CC3,=,51.0,ANJMFZGRGHQXMA-VMPREFPWSA-N
COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,=,0.32,RJQXTJLFIWVMTO-TYNCELHUSA-N
COc1cccc(OCCCN)c1-c1cc(Nc2cnc(C#N)cn2)n[nH]1,=,22.75,DOTGPNHGTYJDEP-UHFFFAOYSA-N
COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1,=,2.8,TVYLLZQTGLZFBW-ZBFHGGJFSA-N
COc1cccc([C@]2(O)CCCC[C@H]2CN(C)C)c1,=,2.8,TVYLLZQTGLZFBW-GOEBONIOSA-N
COc1cccc2c(C(=O)N3CCN(C)C(C)C3)cn(CC3CCCCC3)c12,=,1.0,ONXJNAIZJKLJGA-UHFFFAOYSA-N
COc1cccc2c1C(=N)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,=,15.45,UNNWAMSRSUVXCZ-PNISCQLKSA-N
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,=,22.0,AOJJSUZBOXZQNB-UHFFFAOYSA-N
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@H](O[C@@H]2CCCCO2)[C@H](C)O1,=,43.2,KMSKQZKKOZQFFG-KJFNGPPPSA-N
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,=,45.0,AOJJSUZBOXZQNB-VTZDEGQISA-N
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](I)[C@H](C)O1,=,53.6,PDQGEKGUTOTUNV-TZSSRYMLSA-N
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](OCc2ccccc2)[C@H](C)O1,=,48.0,FIGNGSHKNAHTSH-JJMFXPFOSA-N
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N2CCO[C@H](OC)C2)[C@H](O)[C@H](C)O1,=,49.0,CTMCWCONSULRHO-UHQPFXKFSA-N
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)COC(=O)CCCC(=O)NCCCC[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,=,,OOUACICUAVTCEC-LZHWUUGESA-N
COc1cccc2c1[C@H](CO)N1[C@H](C#N)[C@@H]3C[C@H](C(=O)O)[C@H]([C@@H]1C2)N3C,=,0.23,YGWHMSNGVVTUIT-DNIPMDERSA-N
COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)C(C)(C)O)c1,=,1.65,YTEVTHHGQMUPHC-UHFFFAOYSA-N
COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,=,0.75,ICMGLRUYEQNHPF-UHFFFAOYSA-N
COc1ccccc1N1CCN(C[C@@H](O)COc2cccc3ccccc23)CC1,=,,HRRBJVNMSRJFHQ-HXUWFJFHSA-N
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,=,1.3,OGHNVEJMJSYVRP-UHFFFAOYSA-N
COc1ccccc1OC[C@H](O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,=,1.2,XKLMZUWKNUAPSZ-HXUWFJFHSA-N
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,=,0.29,GJPICJJJRGTNOD-UHFFFAOYSA-N
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)C)cn2)nc(-c2ccnc(-c3nn[nH]n3)c2)nc1OCCO,=,0.28,TUYWTLTWNJOZNY-UHFFFAOYSA-N
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)C)cn2)nc(-c2ccnc(-c3nnn[nH]3)c2)nc1OCCO,=,0.28,TUYWTLTWNJOZNY-UHFFFAOYSA-N
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C)cn2)nc(-c2ccnc(-c3nnn[nH]3)c2)nc1OCCO,=,0.23,LFWCJABOXHSRGC-UHFFFAOYSA-N
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C)cn2)nc(-c2ccncc2)nc1OC,=,0.27,YBWLTKFZAOSWSM-UHFFFAOYSA-N
COc1ccnc(C[S+]([O-])c2nc3cc(-n4cccc4)ccc3[nH]2)c1C,=,0.19,HRRXCXABAPSOCP-UHFFFAOYSA-N
COc1ccnc(C[S+]([O-])c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,=,0.17,IQPSEEYGBUAQFF-UHFFFAOYSA-N
COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1,=,0.78,DMNOVGJWPASQDL-OAQYLSRUSA-N
COc1nc(C(Cl)(Cl)Cl)c(Cl)c(OC)c1Cl,=,9.1,DZVPGIORVGSQMC-UHFFFAOYSA-N
COc1nc(C)nc(Cl)c1NC1=NCCN1,=,1.8,WPNJAUFVNXKLIM-UHFFFAOYSA-N
COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)C(O)C1O,=,4.9,IXOXBSCIXZEQEQ-DGPXGRDGSA-N
COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,=,4.9,IXOXBSCIXZEQEQ-UHTZMRCNSA-N
CS(=O)(=O)N(CCO)c1c(Cl)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12,=,0.8,BGJHUMNCODFLCH-UHFFFAOYSA-N
CS(=O)(=O)OCCCCOS(C)(=O)=O,=,0.55,COVZYZSDYWQREU-UHFFFAOYSA-N
CS(=O)(=O)OCCN(CCBr)c1c(C(=O)NCCOP(=O)(O)O)cc([N+](=O)[O-])cc1[N+](=O)[O-],=,0.86,GZSOKPMDWVRVMG-UHFFFAOYSA-N
CS(=O)(=O)OC[C@H](O)[C@@H](O)COS(C)(=O)=O,=,0.59,YCPOZVAOBBQLRI-WDSKDSINSA-N
CS(=O)(=O)c1cc(F)cc2c3c(n(Cc4ccc(Cl)cc4)c12)[C@@H](CC(=O)O)CC3,=,1.0,NXFFJDQHYLNEJK-CYBMUJFWSA-N
CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,=,0.23,BPQMGSKTAYIVFO-UHFFFAOYSA-N
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,=,1.3,RZJQGNCSTQAWON-UHFFFAOYSA-N
CS(=O)(=O)c1ccc([C@@H](O)[C@@H](COC(=O)CN)NC(=O)C(Cl)Cl)cc1,=,0.13,AMGKHLVPQHMHGQ-ZYHUDNBSSA-N
CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,=,,BQDBKDMTIJBJLA-UHFFFAOYSA-N
CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)(O)O[P@](=O)(O)C(Cl)(Cl)P(=O)(O)O)[C@@H](O)[C@H]1O,=,0.035,PAEBIVWUMLRPSK-IDTAVKCVSA-N
